السنة الدراسية,المرحلة الدراسية,المستوى الدراسي,نوع المؤسسة التعليمية,المنطقة الإدارية,نوع الجهة,الجهة التعليمية,المجال الواسع,المجال الضيق,المجال التفصيلي,نظام الدراسة,الجنس,الجنسية,العدد
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,المنطقة الشرقية,جامعة,جامعة حفر الباطن,تقنية الاتصالات والمعلومات,تقنية الاتصالات والمعلومات,تطوير وتحليل البرمجيات والتطبيقات,انتظام,ذكر,سعودي,12
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسويق والإعلان,انتظام,أنثى,سعودي,69
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسويق والإعلان,انتظام,ذكر,سعودي,23
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسويق والإعلان,انتظام,ذكر,غير سعودي,1
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسيير والإدارة,انتساب,أنثى,سعودي,2
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسيير والإدارة,انتساب,ذكر,سعودي,1
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسيير والإدارة,انتظام,أنثى,سعودي,152
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسيير والإدارة,انتظام,أنثى,غير سعودي,1
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسيير والإدارة,انتظام,ذكر,سعودي,97
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,التسيير والإدارة,انتظام,ذكر,غير سعودي,6
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,انتظام,أنثى,سعودي,79
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,انتظام,أنثى,غير سعودي,1
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,انتظام,ذكر,سعودي,52
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الأعمال والإدارة والقانون,القانون,القانون,انتظام,ذكر,سعودي,44
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,التعليم,التعليم,تدريب المعلمين دون موضوع تخصصي,انتظام,أنثى,سعودي,3
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,التعليم,التعليم,تدريب المعلمين دون موضوع تخصصي,انتظام,ذكر,سعودي,3
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,التعليم,التعليم,تدريب المعلمين مع موضوع تخصصي,انتظام,أنثى,سعودي,2
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,التعليم,التعليم,تدريب المعلمين مع موضوع تخصصي,انتظام,ذكر,سعودي,1
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,التعليم,التعليم,تدريب معلمي ما قبل المدرسة,انتظام,أنثى,سعودي,2
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,التشخيص الطبي وتقنية العلاج,انتظام,أنثى,سعودي,18
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,التشخيص الطبي وتقنية العلاج,انتظام,ذكر,سعودي,9
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,التمريض والقبالة,انتظام,أنثى,سعودي,27
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,التمريض والقبالة,انتظام,ذكر,سعودي,25
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,الصيدلة,انتظام,ذكر,سعودي,41
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,الطب,انتظام,أنثى,سعودي,38
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,الطب,انتظام,ذكر,سعودي,69
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,الصحة والرفاه,الصحة,دراسات طب الأسنان,انتظام,ذكر,سعودي,30
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,العلوم الطبيعية والرياضيات والإحصاء,الرياضيات والإحصاء,الرياضيات,انتظام,أنثى,سعودي,108
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,العلوم الطبيعية والرياضيات والإحصاء,الرياضيات والإحصاء,الرياضيات,انتظام,ذكر,سعودي,47
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,علم الأحياء (البيولوجيا),انتظام,أنثى,سعودي,237
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,علم الأحياء (البيولوجيا),انتظام,أنثى,غير سعودي,1
2023,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة الباحة,جامعة,جامعة الباحة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,علم الأحياء (البيولوجيا),انتظام,ذكر,سعودي,117
